46, 1001
Ann Middlebrook
NOAA ESRL CSD
C-ToF AMS Instrument 
SENEX 2013
1, 1
2013, 06, 11, 2014, 02, 10
1
AOCTimewave, seconds_past_midnight, AOCTimewave
7
1, 1, 1, 1, 1, 1, 1
-9999, -9999, -9999, -9999, -9999, -9999, -9999
AMS_SO4, microgram_per_standard_cubic_meter_of_air, AMSSulfate
AMS_NO3, microgram_per_standard_cubic_meter_of_air, AMSNitrate
AMS_NH4, microgram_per_standard_cubic_meter_of_air, AMSAmmonium
AMS_Org, microgram_per_standard_cubic_meter_of_air, AMSOrganic
AMS_Chl, microgram_per_standard_cubic_meter_of_air, AMSChloride
AMS_Total, microgram_per_standard_cubic_meter_of_air, AMSTotal
AMS_SiliconeFlag, none, AMSSiliconeFlag
5
Data are 10 second averages, given with the AMS mid-time timestamp. 
New ionization efficiency calibrations and composition dependend collection efficiencies have been applied.
Data have been time-aligned with vfine.
Flag provided for times when silicone was present and those data points were removed.
Flags for higher uncertainty or in-cloud data are not included. 
20
PI_CONTACT_INFO: Email: Ann.M.Middlebrook@noaa.gov
PLATFORM: Platform: NOAA WP-3D
LOCATION: Location: The aircraft was stationed in Smyrna, TN. Aircraft location information is in AircraftPos file.
ASSOCIATED_DATA: N/A
INSTRUMENT_INFO: Jayne et al., Aerosol Sci. Technol., 33, 49-70, 2000. Jimenez et al., J. Geophys. Res., 108(D7), 8425, doi: 10.1029/2001JD001212, 2003. Bahreini et al., J. Geophys. Res., 108, ACE 13, doi: 10.1029/2002JD003226, 2003. Drewnick et al., Aerosol Sci. Technol., 39, 637-658, 2005. DeCarlo et al., Anal. Chem., doi: 10.1021/ac061249n, 2006.
DATA_INFO: Realtime 10 s data; units: micrograms per standard cubic meter of air
UNCERTAINTY: +/- 30%
ULOD_FLAG: -7777
ULOD_VALUE: N/A
LLOD_FLAG: -8888
LLOD_VALUE: AMS_SO4=0.06, AMS_NO3=0.15, AMS_NH4=0.27, AMS_Org=0.37, AMS_Chl=0.11, AMS_Total=0.49
DM_CONTACT_INFO: Data Manager: Ken Aikin; email:Kenneth.C.Aikin@noaa.gov
PROJECT_INFO: Project Info: SENEX, June-July, 2013
STIPULATIONS_ON_USE: Use of these data require prior ok from PI.
OTHER_COMMENTS: Mass distributions available upon request.
REVISION: 0
R0: Final Data.
RB: New IE calibrations have been applied. For intermediate use only.
RA: Preliminary Data.  For in-field use only.
AOCTimewave, AMS_SO4, AMS_NO3, AMS_NH4, AMS_Org, AMS_Chl, AMS_Total, AMS_SiliconeFlag
59650,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59651,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59652,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59653,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59654,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59655,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59656,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59657,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59658,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59659,0.23,-9999.00,-9999.00,-9999.00,-9999.00,0.52,-9999
59660,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59661,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59662,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59663,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59664,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59665,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59666,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59667,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59668,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59669,0.31,-9999.00,-9999.00,-9999.00,-9999.00,0.50,-9999
59670,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59671,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59672,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59673,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59674,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59675,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59676,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59677,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59678,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59679,0.32,-9999.00,-9999.00,-9999.00,-9999.00,0.61,-9999
59680,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59681,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59682,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59683,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59684,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59685,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59686,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59687,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59688,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59689,0.46,-9999.00,-9999.00,0.38,-9999.00,0.98,-9999
59690,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59691,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59692,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59693,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59694,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59695,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59696,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59697,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59698,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59699,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59700,0.52,-9999.00,-9999.00,-9999.00,-9999.00,0.86,-9999
59701,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59702,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59703,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59704,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59705,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59706,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59707,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59708,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59709,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59710,0.41,-9999.00,-9999.00,0.41,-9999.00,1.05,-9999
59711,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59712,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59713,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59714,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59715,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59716,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59717,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59718,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59719,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59720,0.28,-9999.00,0.31,0.38,-9999.00,0.97,-9999
59721,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59722,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59723,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59724,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59725,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59726,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59727,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59728,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59729,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59730,0.28,-9999.00,-9999.00,0.70,-9999.00,1.10,-9999
59731,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59732,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59733,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59734,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59735,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59736,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59737,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59738,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59739,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59740,0.28,-9999.00,-9999.00,0.91,-9999.00,1.11,-9999
59741,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59742,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59743,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59744,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59745,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59746,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59747,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59748,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59749,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59750,0.27,-9999.00,0.28,1.05,-9999.00,1.61,-9999
59751,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59752,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59753,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59754,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59755,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59756,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59757,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59758,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59759,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59760,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59761,0.34,-9999.00,-9999.00,0.99,-9999.00,1.54,-9999
59762,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59763,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59764,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59765,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59766,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59767,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59768,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59769,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59770,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59771,0.28,-9999.00,-9999.00,0.73,-9999.00,1.17,-9999
59772,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59773,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59774,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59775,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59776,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59777,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59778,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59779,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59780,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59781,0.26,-9999.00,-9999.00,1.17,-9999.00,1.67,-9999
59782,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59783,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59784,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59785,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59786,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59787,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59788,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59789,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59790,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59791,0.33,-9999.00,-9999.00,1.03,-9999.00,1.43,-9999
59792,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59793,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59794,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59795,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59796,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59797,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59798,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59799,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59800,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59801,0.31,-9999.00,-9999.00,0.98,-9999.00,1.55,-9999
59802,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59803,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59804,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59805,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59806,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59807,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59808,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59809,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59810,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59811,0.41,-9999.00,-9999.00,1.07,-9999.00,1.67,-9999
59812,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59813,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59814,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59815,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59816,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59817,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59818,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59819,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59820,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59821,0.35,-9999.00,-9999.00,1.06,-9999.00,1.55,-9999
59822,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59823,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59824,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59825,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59826,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59827,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59828,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59829,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59830,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59831,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59832,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59833,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59834,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59835,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59836,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59837,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59838,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59839,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59840,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59841,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59842,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59843,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59844,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59845,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59846,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59847,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59848,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59849,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59850,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59851,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59852,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59853,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59854,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59855,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59856,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59857,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59858,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59859,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59860,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59861,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59862,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59863,0.30,-9999.00,-9999.00,1.02,-9999.00,1.44,-9999
59864,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59865,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59866,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59867,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59868,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59869,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59870,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59871,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59872,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59873,0.36,-9999.00,-9999.00,0.80,-9999.00,1.36,-9999
59874,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59875,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59876,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59877,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59878,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59879,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59880,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59881,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59882,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59883,0.25,-9999.00,-9999.00,0.89,-9999.00,1.39,-9999
59884,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59885,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59886,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59887,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59888,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59889,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59890,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59891,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59892,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59893,0.22,-9999.00,-9999.00,0.84,-9999.00,1.27,-9999
59894,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59895,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59896,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59897,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59898,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59899,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59900,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59901,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59902,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59903,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59904,0.23,-9999.00,-9999.00,0.82,-9999.00,1.35,-9999
59905,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59906,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59907,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59908,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59909,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59910,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59911,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59912,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59913,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59914,0.28,-9999.00,-9999.00,0.77,-9999.00,1.32,-9999
59915,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59916,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59917,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59918,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59919,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59920,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59921,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59922,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59923,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59924,0.27,-9999.00,-9999.00,1.17,-9999.00,1.81,-9999
59925,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59926,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59927,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59928,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59929,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59930,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59931,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59932,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59933,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59934,0.25,-9999.00,-9999.00,0.98,-9999.00,1.27,-9999
59935,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59936,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59937,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59938,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59939,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59940,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59941,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59942,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59943,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59944,0.25,-9999.00,-9999.00,1.34,-9999.00,1.74,-9999
59945,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59946,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59947,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
59948,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
